"Codice comune","Comune","Età","Sesso","Popolazione"
"017015","Berlingo","58","Totale","25"
"017015","Berlingo","58","Maschi","12"
"017015","Berlingo","58","Femmine","13"
"017015","Berlingo","59","Totale","36"
"017015","Berlingo","59","Maschi","14"
"017015","Berlingo","59","Femmine","22"
"017015","Berlingo","60","Totale","37"
"017015","Berlingo","60","Maschi","20"
"017015","Berlingo","60","Femmine","17"
"017015","Berlingo","61","Totale","29"
"017015","Berlingo","61","Maschi","16"
"017015","Berlingo","61","Femmine","13"
"017015","Berlingo","62","Totale","25"
"017015","Berlingo","62","Maschi","11"
"017015","Berlingo","62","Femmine","14"
"017015","Berlingo","63","Totale","20"
"017015","Berlingo","63","Maschi","12"
"017015","Berlingo","63","Femmine","8"
"017015","Berlingo","64","Totale","27"
"017015","Berlingo","64","Maschi","17"
"017015","Berlingo","64","Femmine","10"
"017015","Berlingo","65","Totale","27"
"017015","Berlingo","65","Maschi","13"
"017015","Berlingo","65","Femmine","14"
"017015","Berlingo","66","Totale","26"
"017015","Berlingo","66","Maschi","15"
"017015","Berlingo","66","Femmine","11"
"017015","Berlingo","67","Totale","34"
"017015","Berlingo","67","Maschi","21"
"017015","Berlingo","67","Femmine","13"
"017015","Berlingo","68","Totale","16"
"017015","Berlingo","68","Maschi","5"
"017015","Berlingo","68","Femmine","11"
"017015","Berlingo","69","Totale","30"
"017015","Berlingo","69","Maschi","12"
"017015","Berlingo","69","Femmine","18"
"017015","Berlingo","70","Totale","15"
"017015","Berlingo","70","Maschi","7"
"017015","Berlingo","70","Femmine","8"
"017015","Berlingo","71","Totale","20"
"017015","Berlingo","71","Maschi","13"
"017015","Berlingo","71","Femmine","7"
"017015","Berlingo","72","Totale","30"
"017015","Berlingo","72","Maschi","14"
"017015","Berlingo","72","Femmine","16"
"017015","Berlingo","73","Totale","21"
"017015","Berlingo","73","Maschi","12"
"017015","Berlingo","73","Femmine","9"
"017015","Berlingo","74","Totale","12"
"017015","Berlingo","74","Maschi","8"
"017015","Berlingo","74","Femmine","4"
"017015","Berlingo","75","Totale","21"
"017015","Berlingo","75","Maschi","10"
"017015","Berlingo","75","Femmine","11"
"017015","Berlingo","76","Totale","21"
"017015","Berlingo","76","Maschi","9"
"017015","Berlingo","76","Femmine","12"
"017015","Berlingo","77","Totale","23"
"017015","Berlingo","77","Maschi","11"
"017015","Berlingo","77","Femmine","12"
"017015","Berlingo","78","Totale","18"
"017015","Berlingo","78","Maschi","10"
"017015","Berlingo","78","Femmine","8"
"017015","Berlingo","79","Totale","8"
"017015","Berlingo","79","Maschi","6"
"017015","Berlingo","79","Femmine","2"
"017015","Berlingo","80","Totale","16"
"017015","Berlingo","80","Maschi","10"
"017015","Berlingo","80","Femmine","6"
"017015","Berlingo","81","Totale","5"
"017015","Berlingo","81","Maschi","3"
"017015","Berlingo","81","Femmine","2"
"017015","Berlingo","82","Totale","10"
"017015","Berlingo","82","Maschi","4"
"017015","Berlingo","82","Femmine","6"
"017015","Berlingo","83","Totale","9"
"017015","Berlingo","83","Maschi","2"
"017015","Berlingo","83","Femmine","7"
"017015","Berlingo","84","Totale","6"
"017015","Berlingo","84","Maschi","1"
"017015","Berlingo","84","Femmine","5"
"017015","Berlingo","85","Totale","9"
"017015","Berlingo","85","Maschi","5"
"017015","Berlingo","85","Femmine","4"
"017015","Berlingo","86","Totale","7"
"017015","Berlingo","86","Maschi","3"
"017015","Berlingo","86","Femmine","4"
"017015","Berlingo","87","Totale","8"
"017015","Berlingo","87","Maschi","4"
"017015","Berlingo","87","Femmine","4"
"017015","Berlingo","88","Totale","12"
"017015","Berlingo","88","Maschi","2"
"017015","Berlingo","88","Femmine","10"
"017015","Berlingo","89","Totale","12"
"017015","Berlingo","89","Maschi","5"
"017015","Berlingo","89","Femmine","7"
"017015","Berlingo","90","Totale","4"
"017015","Berlingo","90","Maschi","1"
"017015","Berlingo","90","Femmine","3"
"017015","Berlingo","91","Totale","3"
"017015","Berlingo","91","Maschi","1"
"017015","Berlingo","91","Femmine","2"
"017015","Berlingo","92","Totale","2"
"017015","Berlingo","92","Maschi","0"
"017015","Berlingo","92","Femmine","2"
"017015","Berlingo","93","Totale","4"
"017015","Berlingo","93","Maschi","3"
"017015","Berlingo","93","Femmine","1"
"017015","Berlingo","94","Totale","3"
"017015","Berlingo","94","Maschi","0"
"017015","Berlingo","94","Femmine","3"
"017015","Berlingo","95","Totale","1"
"017015","Berlingo","95","Maschi","0"
"017015","Berlingo","95","Femmine","1"
"017015","Berlingo","96","Totale","1"
"017015","Berlingo","96","Maschi","1"
"017015","Berlingo","96","Femmine","0"
"017015","Berlingo","97","Totale","0"
"017015","Berlingo","97","Maschi","0"
"017015","Berlingo","97","Femmine","0"
"017015","Berlingo","98","Totale","1"
"017015","Berlingo","98","Maschi","0"
"017015","Berlingo","98","Femmine","1"
"017015","Berlingo","99","Totale","1"
"017015","Berlingo","99","Maschi","0"
"017015","Berlingo","99","Femmine","1"
"017015","Berlingo","100 e oltre","Totale","0"
"017015","Berlingo","100 e oltre","Maschi","0"
"017015","Berlingo","100 e oltre","Femmine","0"
"017016","Berzo Demo","0","Totale","5"
"017016","Berzo Demo","0","Maschi","4"
"017016","Berzo Demo","0","Femmine","1"
"017016","Berzo Demo","1","Totale","9"
"017016","Berzo Demo","1","Maschi","6"
"017016","Berzo Demo","1","Femmine","3"
"017016","Berzo Demo","2","Totale","14"
"017016","Berzo Demo","2","Maschi","7"
"017016","Berzo Demo","2","Femmine","7"
"017016","Berzo Demo","3","Totale","10"
"017016","Berzo Demo","3","Maschi","5"
"017016","Berzo Demo","3","Femmine","5"
"017016","Berzo Demo","4","Totale","7"
"017016","Berzo Demo","4","Maschi","3"
"017016","Berzo Demo","4","Femmine","4"
"017016","Berzo Demo","5","Totale","11"
"017016","Berzo Demo","5","Maschi","6"
"017016","Berzo Demo","5","Femmine","5"
"017016","Berzo Demo","6","Totale","5"
"017016","Berzo Demo","6","Maschi","3"
"017016","Berzo Demo","6","Femmine","2"
"017016","Berzo Demo","7","Totale","12"
"017016","Berzo Demo","7","Maschi","8"
"017016","Berzo Demo","7","Femmine","4"
"017016","Berzo Demo","8","Totale","22"
"017016","Berzo Demo","8","Maschi","10"
"017016","Berzo Demo","8","Femmine","12"
"017016","Berzo Demo","9","Totale","18"
"017016","Berzo Demo","9","Maschi","10"
"017016","Berzo Demo","9","Femmine","8"
"017016","Berzo Demo","10","Totale","5"
"017016","Berzo Demo","10","Maschi","2"
"017016","Berzo Demo","10","Femmine","3"
"017016","Berzo Demo","11","Totale","13"
"017016","Berzo Demo","11","Maschi","8"
"017016","Berzo Demo","11","Femmine","5"
"017016","Berzo Demo","12","Totale","14"
"017016","Berzo Demo","12","Maschi","4"
"017016","Berzo Demo","12","Femmine","10"
"017016","Berzo Demo","13","Totale","10"
"017016","Berzo Demo","13","Maschi","5"
"017016","Berzo Demo","13","Femmine","5"
"017016","Berzo Demo","14","Totale","14"
"017016","Berzo Demo","14","Maschi","7"
"017016","Berzo Demo","14","Femmine","7"
"017016","Berzo Demo","15","Totale","33"
"017016","Berzo Demo","15","Maschi","22"
"017016","Berzo Demo","15","Femmine","11"
"017016","Berzo Demo","16","Totale","16"
"017016","Berzo Demo","16","Maschi","7"
"017016","Berzo Demo","16","Femmine","9"
"017016","Berzo Demo","17","Totale","23"
"017016","Berzo Demo","17","Maschi","16"
"017016","Berzo Demo","17","Femmine","7"
"017016","Berzo Demo","18","Totale","17"
"017016","Berzo Demo","18","Maschi","6"
"017016","Berzo Demo","18","Femmine","11"
"017016","Berzo Demo","19","Totale","20"
"017016","Berzo Demo","19","Maschi","7"
"017016","Berzo Demo","19","Femmine","13"
"017016","Berzo Demo","20","Totale","19"
"017016","Berzo Demo","20","Maschi","5"
"017016","Berzo Demo","20","Femmine","14"
"017016","Berzo Demo","21","Totale","14"
"017016","Berzo Demo","21","Maschi","7"
"017016","Berzo Demo","21","Femmine","7"
"017016","Berzo Demo","22","Totale","23"
"017016","Berzo Demo","22","Maschi","16"
"017016","Berzo Demo","22","Femmine","7"
"017016","Berzo Demo","23","Totale","12"
"017016","Berzo Demo","23","Maschi","5"
"017016","Berzo Demo","23","Femmine","7"
"017016","Berzo Demo","24","Totale","20"
"017016","Berzo Demo","24","Maschi","10"
"017016","Berzo Demo","24","Femmine","10"
"017016","Berzo Demo","25","Totale","20"
"017016","Berzo Demo","25","Maschi","9"
"017016","Berzo Demo","25","Femmine","11"
"017016","Berzo Demo","26","Totale","17"
"017016","Berzo Demo","26","Maschi","9"
"017016","Berzo Demo","26","Femmine","8"
"017016","Berzo Demo","27","Totale","13"
"017016","Berzo Demo","27","Maschi","11"
"017016","Berzo Demo","27","Femmine","2"
"017016","Berzo Demo","28","Totale","17"
"017016","Berzo Demo","28","Maschi","9"
"017016","Berzo Demo","28","Femmine","8"
"017016","Berzo Demo","29","Totale","17"
"017016","Berzo Demo","29","Maschi","13"
"017016","Berzo Demo","29","Femmine","4"
"017016","Berzo Demo","30","Totale","14"
"017016","Berzo Demo","30","Maschi","10"
"017016","Berzo Demo","30","Femmine","4"
"017016","Berzo Demo","31","Totale","19"
"017016","Berzo Demo","31","Maschi","7"
"017016","Berzo Demo","31","Femmine","12"
"017016","Berzo Demo","32","Totale","14"
"017016","Berzo Demo","32","Maschi","9"
"017016","Berzo Demo","32","Femmine","5"
"017016","Berzo Demo","33","Totale","14"
"017016","Berzo Demo","33","Maschi","7"
"017016","Berzo Demo","33","Femmine","7"
"017016","Berzo Demo","34","Totale","17"
"017016","Berzo Demo","34","Maschi","7"
"017016","Berzo Demo","34","Femmine","10"
"017016","Berzo Demo","35","Totale","18"
"017016","Berzo Demo","35","Maschi","11"
"017016","Berzo Demo","35","Femmine","7"
"017016","Berzo Demo","36","Totale","21"
"017016","Berzo Demo","36","Maschi","12"
"017016","Berzo Demo","36","Femmine","9"
"017016","Berzo Demo","37","Totale","15"
"017016","Berzo Demo","37","Maschi","8"
"017016","Berzo Demo","37","Femmine","7"
"017016","Berzo Demo","38","Totale","13"
"017016","Berzo Demo","38","Maschi","8"
"017016","Berzo Demo","38","Femmine","5"
"017016","Berzo Demo","39","Totale","17"
"017016","Berzo Demo","39","Maschi","8"
"017016","Berzo Demo","39","Femmine","9"
"017016","Berzo Demo","40","Totale","18"
"017016","Berzo Demo","40","Maschi","7"
"017016","Berzo Demo","40","Femmine","11"
"017016","Berzo Demo","41","Totale","26"
"017016","Berzo Demo","41","Maschi","11"
"017016","Berzo Demo","41","Femmine","15"
"017016","Berzo Demo","42","Totale","19"
"017016","Berzo Demo","42","Maschi","7"
"017016","Berzo Demo","42","Femmine","12"
"017016","Berzo Demo","43","Totale","30"
"017016","Berzo Demo","43","Maschi","17"
"017016","Berzo Demo","43","Femmine","13"
"017016","Berzo Demo","44","Totale","32"
"017016","Berzo Demo","44","Maschi","18"
"017016","Berzo Demo","44","Femmine","14"
"017016","Berzo Demo","45","Totale","26"
"017016","Berzo Demo","45","Maschi","14"
"017016","Berzo Demo","45","Femmine","12"
"017016","Berzo Demo","46","Totale","30"
"017016","Berzo Demo","46","Maschi","13"
"017016","Berzo Demo","46","Femmine","17"
"017016","Berzo Demo","47","Totale","21"
"017016","Berzo Demo","47","Maschi","11"
"017016","Berzo Demo","47","Femmine","10"
"017016","Berzo Demo","48","Totale","39"
"017016","Berzo Demo","48","Maschi","22"
"017016","Berzo Demo","48","Femmine","17"
"017016","Berzo Demo","49","Totale","36"
"017016","Berzo Demo","49","Maschi","11"
"017016","Berzo Demo","49","Femmine","25"
"017016","Berzo Demo","50","Totale","27"
"017016","Berzo Demo","50","Maschi","15"
"017016","Berzo Demo","50","Femmine","12"
"017016","Berzo Demo","51","Totale","33"
"017016","Berzo Demo","51","Maschi","17"
"017016","Berzo Demo","51","Femmine","16"
"017016","Berzo Demo","52","Totale","21"
"017016","Berzo Demo","52","Maschi","14"
"017016","Berzo Demo","52","Femmine","7"
"017016","Berzo Demo","53","Totale","41"
"017016","Berzo Demo","53","Maschi","21"
"017016","Berzo Demo","53","Femmine","20"
"017016","Berzo Demo","54","Totale","31"
"017016","Berzo Demo","54","Maschi","19"
"017016","Berzo Demo","54","Femmine","12"
"017016","Berzo Demo","55","Totale","27"
"017016","Berzo Demo","55","Maschi","15"
"017016","Berzo Demo","55","Femmine","12"
"017016","Berzo Demo","56","Totale","29"
"017016","Berzo Demo","56","Maschi","13"
"017016","Berzo Demo","56","Femmine","16"
"017016","Berzo Demo","57","Totale","22"
"017016","Berzo Demo","57","Maschi","10"
"017016","Berzo Demo","57","Femmine","12"
"017016","Berzo Demo","58","Totale","16"
"017016","Berzo Demo","58","Maschi","8"
"017016","Berzo Demo","58","Femmine","8"
"017016","Berzo Demo","59","Totale","30"
"017016","Berzo Demo","59","Maschi","14"
"017016","Berzo Demo","59","Femmine","16"
"017016","Berzo Demo","60","Totale","19"
"017016","Berzo Demo","60","Maschi","13"
"017016","Berzo Demo","60","Femmine","6"
"017016","Berzo Demo","61","Totale","21"
"017016","Berzo Demo","61","Maschi","16"
"017016","Berzo Demo","61","Femmine","5"
"017016","Berzo Demo","62","Totale","22"
"017016","Berzo Demo","62","Maschi","12"
"017016","Berzo Demo","62","Femmine","10"
"017016","Berzo Demo","63","Totale","20"
"017016","Berzo Demo","63","Maschi","8"
"017016","Berzo Demo","63","Femmine","12"
"017016","Berzo Demo","64","Totale","22"
"017016","Berzo Demo","64","Maschi","9"
"017016","Berzo Demo","64","Femmine","13"
"017016","Berzo Demo","65","Totale","17"
"017016","Berzo Demo","65","Maschi","8"
"017016","Berzo Demo","65","Femmine","9"
"017016","Berzo Demo","66","Totale","25"
"017016","Berzo Demo","66","Maschi","13"
"017016","Berzo Demo","66","Femmine","12"
"017016","Berzo Demo","67","Totale","26"
"017016","Berzo Demo","67","Maschi","7"
"017016","Berzo Demo","67","Femmine","19"
"017016","Berzo Demo","68","Totale","22"
"017016","Berzo Demo","68","Maschi","14"
"017016","Berzo Demo","68","Femmine","8"
"017016","Berzo Demo","69","Totale","21"
"017016","Berzo Demo","69","Maschi","10"
"017016","Berzo Demo","69","Femmine","11"
"017016","Berzo Demo","70","Totale","16"
"017016","Berzo Demo","70","Maschi","9"
"017016","Berzo Demo","70","Femmine","7"
"017016","Berzo Demo","71","Totale","20"
"017016","Berzo Demo","71","Maschi","10"
"017016","Berzo Demo","71","Femmine","10"
"017016","Berzo Demo","72","Totale","18"
"017016","Berzo Demo","72","Maschi","8"
"017016","Berzo Demo","72","Femmine","10"
"017016","Berzo Demo","73","Totale","22"
"017016","Berzo Demo","73","Maschi","13"
"017016","Berzo Demo","73","Femmine","9"
"017016","Berzo Demo","74","Totale","15"
"017016","Berzo Demo","74","Maschi","7"
"017016","Berzo Demo","74","Femmine","8"
"017016","Berzo Demo","75","Totale","23"
"017016","Berzo Demo","75","Maschi","15"
"017016","Berzo Demo","75","Femmine","8"
"017016","Berzo Demo","76","Totale","20"
"017016","Berzo Demo","76","Maschi","14"
"017016","Berzo Demo","76","Femmine","6"
"017016","Berzo Demo","77","Totale","20"
"017016","Berzo Demo","77","Maschi","11"
"017016","Berzo Demo","77","Femmine","9"
"017016","Berzo Demo","78","Totale","16"
"017016","Berzo Demo","78","Maschi","7"
"017016","Berzo Demo","78","Femmine","9"
"017016","Berzo Demo","79","Totale","17"
"017016","Berzo Demo","79","Maschi","7"
"017016","Berzo Demo","79","Femmine","10"
"017016","Berzo Demo","80","Totale","14"
"017016","Berzo Demo","80","Maschi","6"
"017016","Berzo Demo","80","Femmine","8"
"017016","Berzo Demo","81","Totale","13"
"017016","Berzo Demo","81","Maschi","6"
"017016","Berzo Demo","81","Femmine","7"
"017016","Berzo Demo","82","Totale","13"
"017016","Berzo Demo","82","Maschi","2"
"017016","Berzo Demo","82","Femmine","11"
"017016","Berzo Demo","83","Totale","10"
"017016","Berzo Demo","83","Maschi","0"
"017016","Berzo Demo","83","Femmine","10"
"017016","Berzo Demo","84","Totale","8"
"017016","Berzo Demo","84","Maschi","3"
"017016","Berzo Demo","84","Femmine","5"
"017016","Berzo Demo","85","Totale","9"
"017016","Berzo Demo","85","Maschi","4"
"017016","Berzo Demo","85","Femmine","5"
"017016","Berzo Demo","86","Totale","10"
"017016","Berzo Demo","86","Maschi","4"
"017016","Berzo Demo","86","Femmine","6"
"017016","Berzo Demo","87","Totale","4"
"017016","Berzo Demo","87","Maschi","1"
"017016","Berzo Demo","87","Femmine","3"
"017016","Berzo Demo","88","Totale","5"
"017016","Berzo Demo","88","Maschi","0"
"017016","Berzo Demo","88","Femmine","5"
"017016","Berzo Demo","89","Totale","4"
"017016","Berzo Demo","89","Maschi","1"
"017016","Berzo Demo","89","Femmine","3"
"017016","Berzo Demo","90","Totale","4"
"017016","Berzo Demo","90","Maschi","2"
"017016","Berzo Demo","90","Femmine","2"
"017016","Berzo Demo","91","Totale","6"
"017016","Berzo Demo","91","Maschi","0"
"017016","Berzo Demo","91","Femmine","6"
"017016","Berzo Demo","92","Totale","3"
"017016","Berzo Demo","92","Maschi","2"
"017016","Berzo Demo","92","Femmine","1"
"017016","Berzo Demo","93","Totale","1"
"017016","Berzo Demo","93","Maschi","0"
"017016","Berzo Demo","93","Femmine","1"
"017016","Berzo Demo","94","Totale","3"
"017016","Berzo Demo","94","Maschi","0"
"017016","Berzo Demo","94","Femmine","3"
"017016","Berzo Demo","95","Totale","2"
"017016","Berzo Demo","95","Maschi","1"
"017016","Berzo Demo","95","Femmine","1"
"017016","Berzo Demo","96","Totale","0"
"017016","Berzo Demo","96","Maschi","0"
"017016","Berzo Demo","96","Femmine","0"
"017016","Berzo Demo","97","Totale","1"
"017016","Berzo Demo","97","Maschi","0"
"017016","Berzo Demo","97","Femmine","1"
"017016","Berzo Demo","98","Totale","0"
"017016","Berzo Demo","98","Maschi","0"
"017016","Berzo Demo","98","Femmine","0"
"017016","Berzo Demo","99","Totale","0"
"017016","Berzo Demo","99","Maschi","0"
"017016","Berzo Demo","99","Femmine","0"
